,firstSeen,askPrice,isNew,color,brandName,modelName,vf_Seats,vf_WheelBaseShort,vf_Wheels,vf_Windows
1072016,2019-03-08,20990,True,Summit White,CHEVROLET,Malibu,5,111.40,4,4
1072017,2019-01-18,17338,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
1072020,2019-03-15,18987,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
1072024,2019-03-12,20256,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072026,2019-02-28,25987,False,Satin Steel Metallic,BUICK,LaCrosse,5,114.4,4,4
1072036,2019-03-20,19879,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072040,2019-03-15,18987,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1072041,2019-03-12,20401,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072043,2019-02-11,12987,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
1072045,2019-01-16,17248,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
1072046,2019-01-16,13239,True,Mosaic Black Metallic,CHEVROLET,Spark,4,93.90,4,4
1072049,2018-09-28,13150,True,Summit White,CHEVROLET,Spark,4,93.90,4,4
1072052,2017-08-10,20995,True,Summit White,CHEVROLET,Cruze,5,160.30,4,6
1072054,2019-03-20,20531,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072056,2019-02-22,18802,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
1072062,2018-11-10,13224,True,Nightfall Gray Metallic,CHEVROLET,Spark,4,93.90,4,4
1072067,2019-03-29,17487,True,Summit White,CHEVROLET,Malibu,5,111.40,4,4
1072068,2019-02-28,26987,False,Quicksilver Metallic,BUICK,LaCrosse,5,114.4,4,4
1072072,2019-03-15,25987,False,Black Raven,CADILLAC,XTS,5,111.7,4,4
1072073,2018-07-30,26002,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1072074,2019-03-22,19648,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072076,2019-01-16,16748,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
1072077,2019-01-10,27728,True,Black,CHEVROLET,Impala,5,111.70,4,4
1072096,2019-03-27,13997,True,Silver,CHEVROLET,Cruze,5,106.30,4,4
1072097,2019-04-02,15991,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
1072098,2019-04-03,37569,True,Black,CHEVROLET,Impala,5,111.70,4,4
1072101,2018-08-29,10991,True,Orange Burst Metallic,CHEVROLET,Spark,4,93.90,4,4
1072103,2019-03-28,14991,True,Black,CHEVROLET,Cruze,5,106.30,4,4
1072106,2019-01-01,17127,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
1072107,2018-12-20,22575,True,Sandy Ridge Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072112,2019-01-16,15359,True,Mosaic Black Metallic,CHEVROLET,Spark,4,93.90,4,4
1072113,2019-01-08,15991,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
1072114,2019-01-08,14991,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
1072119,2019-01-17,17180,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
1072120,2018-10-23,20675,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
1072132,2019-02-27,24987,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
1072151,2019-03-27,20768,True,Summit White,CHEVROLET,Malibu,5,111.40,4,4
1072152,2019-03-22,20327,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072153,2019-03-18,20327,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072159,2019-04-03,28987,False,Pepperdust Metallic,CHEVROLET,Impala,5,111.70,4,4
1072166,2019-04-02,19517,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072169,2019-03-22,22271,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1072176,2019-04-10,18506,True,White,CHEVROLET,Cruze,5,106.30,4,4
1072177,2019-01-16,17127,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
1076614,2019-05-25,0,True, Nightfall Grey,CHEVROLET,Spark,4,93.90,4,4
1076615,2019-05-25,0,True, Summit White,CHEVROLET,Spark,4,93.90,4,4
1076620,2019-05-25,0,True, Mosaic Black,CHEVROLET,Spark,4,93.90,4,4
1076629,2019-05-28,0,True, Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
1076630,2018-11-29,23995,True, Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1076634,2019-05-25,0,True, Nightfall Grey,CHEVROLET,Spark,4,93.90,4,4
1076639,2018-11-29,24125,True, Summit White,CHEVROLET,Malibu,5,111.40,4,4
1076659,2019-06-03,0,True, Summit White,CHEVROLET,Malibu,5,111.40,4,4
1076669,2019-06-21,0,True, Mosaic Black,CHEVROLET,Spark,4,93.90,4,4
1076672,2019-05-25,0,True, Mosaic Black,CHEVROLET,Spark,4,93.90,4,4
1076675,2019-04-04,25095,True, Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
1076676,2019-04-10,25095,True, Summit White,CHEVROLET,Malibu,5,111.40,4,4
1076692,2019-06-24,0,True, Summit White,CHEVROLET,Malibu,5,111.40,4,4
1076694,2019-06-17,0,True, Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
1076695,2018-11-27,24005,True, Pacific Blue Metallic,CHEVROLET,Cruze,5,106.30,4,4
1076701,2019-05-25,0,True, Kinetic Blue Metallic,CHEVROLET,Sonic,5,99.40,4,4
1076712,2019-05-25,0,True, Summit White,CHEVROLET,Spark,4,93.90,4,4
1076713,2019-05-25,0,True, Mosaic Black,CHEVROLET,Spark,4,93.90,4,4
1076714,2019-04-05,21745,True, Summit White,CHEVROLET,Sonic,5,99.40,4,4
1076715,2019-03-29,24295,True, Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
1076718,2019-05-25,0,True, Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
1076723,2019-05-25,0,True, Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
1076737,2019-07-17,0,True, Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
1076751,2019-05-25,0,True, Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
1076752,2019-04-05,22140,True, Kinetic Blue Metallic,CHEVROLET,Sonic,5,99.40,4,4
1076753,2019-04-04,21745,True, Silver Ice Metallic,CHEVROLET,Sonic,5,99.40,4,4
1076755,2018-11-18,24345,True, Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
1077497,2020-03-13,16208,False,Black,CHEVROLET,Malibu,5,111.4,4,4
1079851,2018-08-13,23128,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
1079852,2018-05-14,18975,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1079863,2018-07-09,19236,True,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
1079865,2018-09-29,22470,False,Blue Velvet Metallic,CHEVROLET,Impala,5,111.7,4,4
1079867,2018-05-25,19518,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1079871,2018-11-28,20975,False,Nightfall Gray Metallic,CHEVROLET,Impala,5,111.7,4,4
1079876,2018-11-02,14975,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1079877,2018-10-30,39975,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
1079883,2018-11-21,14975,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
1079884,2018-11-21,14975,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
1079889,2018-11-09,39219,True,Cajun Red Tintcoat,CHEVROLET,Bolt EV,5,102.40,4,4
1079895,2018-08-30,15975,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
1079905,2018-11-23,18220,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
1079916,2018-03-14,25479,True,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
1079918,2018-08-13,22410,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1079926,2018-10-18,16475,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1079930,2018-11-23,32545,True,Northsky Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
1079933,2018-10-05,17975,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
1079934,2018-03-21,16188,True,Silver Ice Metallic,CHEVROLET,Sonic,5,99.4,4,4
1079936,2018-05-14,26200,True,Cajun Red Tintcoat,CHEVROLET,Malibu,5,111.4,4,4
1079962,2018-10-27,17475,False,Summit White,CHEVROLET,Impala,5,111.7,4,4
1079971,2018-10-09,17720,False,Black,CHEVROLET,Impala,5,111.7,4,4
1079973,2018-03-16,16188,True,Summit White,CHEVROLET,Sonic,5,99.4,4,4
1079986,2018-12-11,35905,True,Pacific Blue Metallic,CHEVROLET,Volt,5,106.10,4,6
1080001,2018-06-21,21169,True,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080016,2018-09-29,18475,False,Summit White,CHEVROLET,Impala,5,111.7,4,4
1080017,2018-07-26,28819,True,Silver Ice Metallic,CHEVROLET,Volt,5,106.1,4,6
1080023,2018-11-30,40333,True,Cajun Red Tintcoat,CHEVROLET,Impala,5,111.70,4,4
1080034,2018-05-14,18968,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080046,2018-12-03,39219,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
1080050,2018-11-02,15975,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080054,2018-02-15,16268,True,Mosaic Black Metallic,CHEVROLET,Sonic,5,99.4,4,4
1080056,2018-08-13,11693,True,Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
1080057,2018-08-13,21522,True,Cajun Red Tintcoat,CHEVROLET,Malibu,5,111.4,4,4
1080058,2018-08-13,11693,True,Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
1080068,2018-04-20,17725,True,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080069,2018-07-26,33775,True,Summit White,CHEVROLET,Volt,5,106.10,4,6
1080072,2018-06-28,35090,True,Iridescent Pearl Tricoat,CHEVROLET,Volt,5,106.10,4,6
1080076,2018-12-05,17975,False,Pepperdust Metallic,CHEVROLET,Impala,5,111.7,4,4
1080084,2018-11-02,15975,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1080110,2018-10-27,14975,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080119,2018-05-14,21755,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080120,2017-08-23,16519,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
1080121,2017-10-23,16083,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
1080146,2018-08-01,27772,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080148,2018-08-01,11396,True,Summit White,CHEVROLET,Spark,4,93.90,4,4
1080153,2018-10-27,16332,True,Kinetic Blue Metallic,CHEVROLET,Sonic,5,99.4,4,4
1080160,2018-05-07,22085,True,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080165,2018-12-15,17975,False,Black,CHEVROLET,Impala,5,111.7,4,4
1080174,2018-10-24,18775,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080180,2018-08-13,24215,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080182,2018-05-25,18968,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080210,2018-10-20,24475,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1080221,2018-07-09,19603,True,Summit White,CHEVROLET,Cruze,5,106.3,4,4
1080232,2018-12-05,17975,False,Blue Velvet Metallic,CHEVROLET,Impala,5,111.7,4,4
1080245,2019-01-02,35810,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080319,2018-12-29,37009,True,Mosaic Black Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
1080343,2018-11-28,15225,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1080351,2019-01-03,14975,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1080363,2018-04-20,19975,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080371,2018-11-30,37975,True,Iridescent Pearl Tricoat,CHEVROLET,Impala,5,111.70,4,4
1080395,2018-07-04,20788,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080396,2018-08-13,10275,True,Summit White,CHEVROLET,Spark,4,93.90,4,4
1080409,2018-10-05,15655,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080435,2018-05-14,23475,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1080461,2019-01-16,14975,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080466,2019-01-02,33216,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1080474,2018-04-20,25275,True,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
1080499,2018-04-18,21775,True,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080500,2018-05-18,18325,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
1080501,2017-11-21,16833,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
1080526,2019-01-16,18150,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
1080534,2019-01-02,33216,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1080545,2018-12-18,38975,True,Black,CHEVROLET,Impala,5,111.70,4,4
1080547,2018-11-24,13680,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
1080577,2019-01-11,19450,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080587,2018-11-02,13776,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1080591,2018-06-05,23246,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080595,2019-01-22,13566,False,Summit White,CHEVROLET,Malibu,5,111.40,4,4
1080672,2018-11-13,35565,True,Mosaic Black Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
1080674,2018-05-18,18818,True,Summit White,CHEVROLET,Cruze,5,106.3,4,4
1080681,2019-02-12,40400,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
1080682,2019-01-09,16530,False,Siren Red Tintcoat,CHEVROLET,Impala,5,111.7,4,4
1080702,2018-06-12,24812,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1080714,2017-04-06,19586,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080718,2019-01-30,21632,False,Black,CHEVROLET,Impala,5,111.7,4,4
1080751,2019-01-26,21833,False,Black Raven,CADILLAC,XTS,5,111.70,4,4
1080769,2019-01-18,40852,True,Nightfall Gray Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
1080770,2019-01-16,15787,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1080791,2018-12-29,9453,False,Nightfall Gray Metallic,CHEVROLET,Sonic,5,99.4,4,4
1080797,2018-06-16,17789,True,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080801,2019-02-12,36049,True,Summit White,CHEVROLET,Bolt EV,5,102.40,4,4
1080805,2018-12-27,15998,False,Pepperdust Metallic,CHEVROLET,Impala,5,111.7,4,4
1080811,2018-06-16,18268,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080813,2018-05-25,20225,True,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
1080830,2018-10-13,19343,False,Stellar Black Metallic,CADILLAC,XTS,5,111.70,4,4
1080839,2018-05-01,22767,True,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080889,2018-11-02,16470,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
1080910,2018-11-18,34260,True,Summit White,CHEVROLET,Volt,5,106.10,4,6
1080940,2019-02-15,32660,True,Silver Ice Metallic,CHEVROLET,Impala,5,111.70,4,4
1080943,2019-02-01,12475,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
1080947,2019-01-16,16955,True,Kinetic Blue Metallic,CHEVROLET,Cruze,5,106.30,4,4
1080977,2019-02-22,19995,False,Kinetic Blue Metallic,CHEVROLET,Cruze,5,106.3,4,4
1080981,2019-01-09,15975,False,Black,CHEVROLET,Impala,5,111.7,4,4
1080999,2019-02-23,33473,True,Cajun Red Tintcoat,CHEVROLET,Impala,5,111.70,4,4
1081010,2018-10-27,22041,True,Cajun Red Tintcoat,CHEVROLET,Malibu,5,111.40,4,4
1081022,2019-02-15,36954,True,Summit White,CHEVROLET,Bolt EV,5,102.40,4,4
1081036,2018-08-13,21792,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1081062,2018-06-12,18289,True,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.30,4,6
1081064,2019-03-14,0,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1081065,2019-03-14,0,True,Red Hot,CHEVROLET,Cruze,5,106.3,4,4
1081066,2019-03-14,0,True,Summit White,CHEVROLET,Cruze,5,106.3,4,4
1081107,2018-05-25,17258,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
1081141,2019-01-16,16586,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
1081170,2019-03-14,23461,True,Summit White,CHEVROLET,Malibu,5,111.40,4,4
1081188,2019-03-15,13975,False,Red Hot,CHEVROLET,Cruze,5,106.3,4,4
1081198,2018-11-02,23684,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1081211,2019-02-12,37358,True,Summit White,CHEVROLET,Bolt EV,5,102.40,4,4
1081275,2018-08-22,30975,True,Summit White,CHEVROLET,Volt,5,106.10,4,6
1081282,2019-03-01,16784,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
1081287,2019-02-09,38312,True,Mosaic Black Metallic,CHEVROLET,Volt,5,106.10,4,6
1081311,2019-01-26,34036,True,Iridescent Pearl Tricoat,CHEVROLET,Impala,5,111.70,4,4
1081312,2019-01-24,18964,True,Satin Steel Gray Metallic,CHEVROLET,Cruze,5,106.30,4,4
1081323,2019-02-12,43067,True,Silver Ice Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
1081328,2018-05-14,25112,True,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
1081332,2019-03-27,21204,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
1081335,2019-03-14,22374,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1081342,2018-06-14,30835,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1081383,2019-03-27,22271,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1081403,2018-06-06,19364,True,Black,CHEVROLET,Cruze,5,106.30,4,6
1081411,2019-03-16,16975,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1081416,2019-03-15,29395,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1081421,2019-04-02,16972,False,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
1081425,2018-06-06,19364,True,Summit White,CHEVROLET,Cruze,5,106.30,4,6
1081429,2019-03-18,24659,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1081453,2019-04-04,14791,True,Summit White,CHEVROLET,Sonic,5,99.40,4,4
1081460,2019-03-15,16975,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1092958,2019-10-17,0,False,Mosaic Black Metallic,CHEVROLET,Sonic,5,99.40,4,4
1093704,2020-02-29,10990,False,Kinetic Blue Metallic,CHEVROLET,Sonic,5,99.4,4,4
1099050,2019-10-17,0,False,Mosaic Black Metallic,CHEVROLET,Sonic,5,99.40,4,4
1099807,2020-02-28,10990,False,Kinetic Blue Metallic,CHEVROLET,Sonic,5,99.4,4,4
1100680,2018-08-17,17190,True,Kinetic Blue Metallic,CHEVROLET,Sonic,5,99.4,4,4
1100685,2018-12-03,17776,True,Graphite Metallic,CHEVROLET,Cruze,5,106.30,4,6
1100693,2018-10-11,15596,True,Nightfall Gray Metallic,CHEVROLET,Sonic,5,99.40,4,4
1100697,2018-11-17,28525,True,Northsky Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
1100699,2018-12-18,19995,True,Black,CHEVROLET,Cruze,5,106.3,4,6
1100709,2018-06-30,31060,True,Cajun Red Tintcoat,CHEVROLET,Malibu,5,111.4,4,4
1100715,2018-08-24,16595,True,Passion Fruit,CHEVROLET,Spark,4,93.90,4,4
1100716,2019-01-04,36095,True,Pepperdust Metallic,CHEVROLET,Impala,5,111.70,4,4
1100721,2018-12-16,21495,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
1100724,2018-11-30,19995,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,6
1100765,2019-01-16,17988,False,Graphite Metallic,CHEVROLET,Cruze,5,106.3,4,6
1100800,2018-09-21,14590,True,Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
1100821,2018-05-04,34095,True,Pepperdust Metallic,BUICK,LaCrosse,5,114.4,4,4
1100841,2018-09-29,18302,True,Satin Steel Gray Metallic,CHEVROLET,Cruze,5,106.30,4,4
1100847,2019-02-28,19517,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1100848,2019-01-30,17006,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
1103362,2019-05-03,19750,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.70,4,4
1103841,2019-07-26,24990,False,Radiant Silver Metallic,CADILLAC,XTS,5,111.70,4,4
1105265,2020-03-24,11990,False,Blue,CHEVROLET,Malibu,5,111.40,4,4
1106555,2019-06-01,15412,False,Nightfall Gray,CHEVROLET,Malibu,5,111.4,4,4
1109913,2019-12-11,11988,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.40,4,4
1110662,2018-10-07,15899,False,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
1111463,2019-03-01,14299,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1112045,2019-09-17,15699,False,Summit White,CHEVROLET,Impala,5,111.70,4,4
1112205,2019-08-21,14899,False,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
1113555,2018-10-07,15899,False,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
1114924,2019-03-01,14299,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1115869,2019-09-17,15699,False,Summit White,CHEVROLET,Impala,5,111.70,4,4
1116125,2019-08-21,14899,False,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
1117170,2018-07-02,21289,False,Black,CHEVROLET,Impala,5,111.70,4,4
1117226,2018-08-25,13500,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
1117262,2019-01-16,20722,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
1117271,2018-08-25,32995,True,Pepperdust Metallic,BUICK,LaCrosse,5,114.40,4,4
1117281,2018-11-30,26980,False,Crystal White,CADILLAC,XTS,5,111.70,4,4
1117284,2018-12-30,19985,False,Graphite Metallic,CHEVROLET,Impala,5,111.7,4,4
1117305,2019-02-27,15728,True,Red,CHEVROLET,Cruze,5,106.30,4,4
1117648,2018-02-23,16845,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
1117649,2018-01-03,17486,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
1117667,2018-05-25,14489,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
1117682,2018-06-09,16891,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1117736,2018-03-31,22733,False,Blue Velvet Metallic,CHEVROLET,Impala,5,111.7,4,4
1117756,2018-09-01,29464,False,Crimson Red,BUICK,LaCrosse,5,114.4,4,4
1117807,2018-10-05,25477,False,Black Raven,CADILLAC,XTS,5,111.70,4,4
1117823,2018-07-04,21289,False,Black,CHEVROLET,Impala,5,111.70,4,4
1117884,2018-08-26,13500,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
1117930,2018-12-01,26980,False,Crystal White,CADILLAC,XTS,5,111.70,4,4
1117933,2018-12-30,19985,False,Graphite Metallic,CHEVROLET,Impala,5,111.7,4,4
1117983,2018-08-04,15726,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
1117986,2019-05-23,14636,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
1118007,2018-10-05,15975,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1118064,2018-08-02,15118,False,White,CHEVROLET,Cruze,5,106.3,4,4
1118132,2019-05-23,15949,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
1118176,2019-12-12,15845,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
1118189,2020-02-07,11995,False,Cajun Red Tintcoat,CHEVROLET,Sonic,5,99.40,4,4
1123156,2020-02-11,12800,False,Mosaic Black,CHEVROLET,Cruze,5,106.3,4,4
1123362,2020-02-11,13800,False,Mosaic Black,CHEVROLET,Malibu,5,111.4,4,4
1131582,2019-03-05,24903,False,Moonstone,CADILLAC,ATS,5,109.30,4,4
1134682,2020-03-11,20720,False,Summit White,CHEVROLET,Bolt EV,5,102.40,4,4
1136915,2019-03-05,24903,False,Moonstone,CADILLAC,ATS,5,109.30,4,4
1140019,2020-03-11,20720,False,Summit White,CHEVROLET,Bolt EV,5,102.40,4,4
1145342,2020-03-09,20720,False,White,CHEVROLET,Bolt EV,5,102.40,4,4
1145758,2018-06-18,16210,False,Summit White,CHEVROLET,Cruze,5,106.30,4,4
1147634,2019-03-06,23440,False,Graphite Metallic,CHEVROLET,Impala,5,111.7,4,4
1148434,2019-06-01,20995,False,Pepperdust Metallic,BUICK,LaCrosse,5,114.4,4,4
1148652,2019-11-02,0,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
1148778,2019-10-04,14997,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
1148835,2019-10-04,15380,False,Red Hot,CHEVROLET,Cruze,5,106.3,4,4
1149016,2020-02-21,14980,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,6
1149144,2020-03-13,10494,False,Pepperdust Metallic,CHEVROLET,Cruze,5,106.3,4,4
1155957,2018-06-19,16210,False,Summit White,CHEVROLET,Cruze,5,106.30,4,4
1158371,2019-03-07,23440,False,Graphite Metallic,CHEVROLET,Impala,5,111.7,4,4
1160282,2019-06-02,20995,False,Pepperdust Metallic,BUICK,LaCrosse,5,114.4,4,4
1160835,2019-11-03,0,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
1161210,2019-10-04,14997,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
1161380,2019-10-04,15380,False,Red Hot,CHEVROLET,Cruze,5,106.3,4,4
1161881,2020-02-22,14980,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,6
